entrant_level,campus,fall_term,count_category,ethnicity,n
transfer,Davis,2020,enrollees,Unknown,110
transfer,Davis,2021,enrollees,Unknown,64
transfer,Davis,2022,enrollees,Unknown,49
transfer,Davis,2023,enrollees,Unknown,60
transfer,Davis,2024,enrollees,Unknown,60
transfer,Davis,2025,enrollees,Unknown,53
transfer,Davis,2017,enrollees,White,977
transfer,Davis,2018,enrollees,White,898
transfer,Davis,2019,enrollees,White,858
transfer,Davis,2020,enrollees,White,831
transfer,Davis,2021,enrollees,White,771
transfer,Davis,2022,enrollees,White,782
transfer,Davis,2023,enrollees,White,717
transfer,Davis,2024,enrollees,White,700
transfer,Davis,2025,enrollees,White,709
transfer,Davis,2017,enrollees,International,386
transfer,Davis,2018,enrollees,International,390
transfer,Davis,2019,enrollees,International,358
transfer,Davis,2020,enrollees,International,255
transfer,Davis,2021,enrollees,International,144
transfer,Davis,2022,enrollees,International,86
transfer,Davis,2023,enrollees,International,98
transfer,Davis,2024,enrollees,International,120
transfer,Davis,2025,enrollees,International,101
transfer,Irvine,2017,applicants,African American,846
transfer,Irvine,2018,applicants,African American,983
transfer,Irvine,2019,applicants,African American,970
transfer,Irvine,2020,applicants,African American,1181
transfer,Irvine,2021,applicants,African American,1218
transfer,Irvine,2022,applicants,African American,1126
transfer,Irvine,2023,applicants,African American,1175
transfer,Irvine,2024,applicants,African American,1355
transfer,Irvine,2025,applicants,African American,1285
transfer,Irvine,2017,applicants,American Indian,97
transfer,Irvine,2018,applicants,American Indian,95
transfer,Irvine,2019,applicants,American Indian,88
transfer,Irvine,2020,applicants,American Indian,124
transfer,Irvine,2021,applicants,American Indian,87
transfer,Irvine,2022,applicants,American Indian,127
transfer,Irvine,2023,applicants,American Indian,155
transfer,Irvine,2024,applicants,American Indian,162
transfer,Irvine,2025,applicants,American Indian,158
transfer,Irvine,2017,applicants,Asian,5971
transfer,Irvine,2018,applicants,Asian,6271
transfer,Irvine,2019,applicants,Asian,6532
transfer,Irvine,2020,applicants,Asian,7321
transfer,Irvine,2021,applicants,Asian,8314
transfer,Irvine,2022,applicants,Asian,7805
transfer,Irvine,2023,applicants,Asian,7693
transfer,Irvine,2024,applicants,Asian,8709
transfer,Irvine,2025,applicants,Asian,8885
transfer,Irvine,2017,applicants,Hispanic/Latino(a),4346
transfer,Irvine,2018,applicants,Hispanic/Latino(a),5099
transfer,Irvine,2019,applicants,Hispanic/Latino(a),5074
transfer,Irvine,2020,applicants,Hispanic/Latino(a),5991
transfer,Irvine,2021,applicants,Hispanic/Latino(a),6681
transfer,Irvine,2022,applicants,Hispanic/Latino(a),5732
transfer,Irvine,2023,applicants,Hispanic/Latino(a),5493
transfer,Irvine,2024,applicants,Hispanic/Latino(a),6428
transfer,Irvine,2025,applicants,Hispanic/Latino(a),6529
transfer,Irvine,2017,applicants,Pacific Islander,55
transfer,Irvine,2018,applicants,Pacific Islander,52
transfer,Irvine,2019,applicants,Pacific Islander,53
transfer,Irvine,2020,applicants,Pacific Islander,59
transfer,Irvine,2021,applicants,Pacific Islander,62
transfer,Irvine,2022,applicants,Pacific Islander,68
transfer,Irvine,2023,applicants,Pacific Islander,49
transfer,Irvine,2024,applicants,Pacific Islander,67
transfer,Irvine,2025,applicants,Pacific Islander,61
transfer,Irvine,2017,applicants,White,4352
transfer,Irvine,2018,applicants,White,4728
transfer,Irvine,2019,applicants,White,4942
transfer,Irvine,2020,applicants,White,5146
transfer,Irvine,2021,applicants,White,5601
transfer,Irvine,2022,applicants,White,5135
transfer,Irvine,2023,applicants,White,4862
transfer,Irvine,2024,applicants,White,5304
transfer,Irvine,2025,applicants,White,5268
transfer,Irvine,2017,applicants,Unknown,508
transfer,Irvine,2018,applicants,Unknown,502
transfer,Irvine,2019,applicants,Unknown,476
transfer,Irvine,2020,applicants,Unknown,752
transfer,Irvine,2021,applicants,Unknown,465
transfer,Irvine,2022,applicants,Unknown,401
transfer,Irvine,2023,applicants,Unknown,501
transfer,Irvine,2024,applicants,Unknown,586
transfer,Irvine,2025,applicants,Unknown,531
transfer,Irvine,2017,applicants,International,3382
transfer,Irvine,2018,applicants,International,3741
transfer,Irvine,2019,applicants,International,3605
transfer,Irvine,2020,applicants,International,3651
transfer,Irvine,2021,applicants,International,3429
transfer,Irvine,2022,applicants,International,2421
transfer,Irvine,2023,applicants,International,2064
transfer,Irvine,2024,applicants,International,2493
transfer,Irvine,2025,applicants,International,2669
transfer,Irvine,2017,admits,African American,358
transfer,Irvine,2018,admits,African American,330
transfer,Irvine,2019,admits,African American,352
transfer,Irvine,2020,admits,African American,327
transfer,Irvine,2021,admits,African American,322
transfer,Irvine,2022,admits,African American,339
transfer,Irvine,2023,admits,African American,367
transfer,Irvine,2024,admits,African American,389
transfer,Irvine,2025,admits,African American,365
transfer,Irvine,2017,admits,American Indian,42
transfer,Irvine,2018,admits,American Indian,41
transfer,Irvine,2019,admits,American Indian,43
transfer,Irvine,2020,admits,American Indian,38
transfer,Irvine,2021,admits,American Indian,30
transfer,Irvine,2022,admits,American Indian,52
transfer,Irvine,2023,admits,American Indian,67
transfer,Irvine,2024,admits,American Indian,56
transfer,Irvine,2025,admits,American Indian,57
transfer,Irvine,2017,admits,Asian,3197
transfer,Irvine,2018,admits,Asian,2768
transfer,Irvine,2019,admits,Asian,2966
transfer,Irvine,2020,admits,Asian,2936
transfer,Irvine,2021,admits,Asian,3116
transfer,Irvine,2022,admits,Asian,3416
transfer,Irvine,2023,admits,Asian,3478
transfer,Irvine,2024,admits,Asian,3523
transfer,Irvine,2025,admits,Asian,3607
transfer,Irvine,2017,admits,Hispanic/Latino(a),2236
transfer,Irvine,2018,admits,Hispanic/Latino(a),2222
transfer,Irvine,2019,admits,Hispanic/Latino(a),2154
transfer,Irvine,2020,admits,Hispanic/Latino(a),2165
transfer,Irvine,2021,admits,Hispanic/Latino(a),2110
transfer,Irvine,2022,admits,Hispanic/Latino(a),2070
transfer,Irvine,2023,admits,Hispanic/Latino(a),2029
transfer,Irvine,2024,admits,Hispanic/Latino(a),2316
transfer,Irvine,2025,admits,Hispanic/Latino(a),2162
transfer,Irvine,2017,admits,Pacific Islander,26
transfer,Irvine,2018,admits,Pacific Islander,16
transfer,Irvine,2019,admits,Pacific Islander,20
transfer,Irvine,2020,admits,Pacific Islander,17
transfer,Irvine,2021,admits,Pacific Islander,17
transfer,Irvine,2022,admits,Pacific Islander,21
transfer,Irvine,2023,admits,Pacific Islander,15
transfer,Irvine,2024,admits,Pacific Islander,14
transfer,Irvine,2025,admits,Pacific Islander,20
transfer,Irvine,2017,admits,Unknown,273
transfer,Irvine,2018,admits,Unknown,220
transfer,Irvine,2019,admits,Unknown,220
transfer,Irvine,2020,admits,Unknown,324
transfer,Irvine,2021,admits,Unknown,197
transfer,Irvine,2022,admits,Unknown,171
transfer,Irvine,2023,admits,Unknown,247
transfer,Irvine,2024,admits,Unknown,250
transfer,Irvine,2025,admits,Unknown,234
transfer,Irvine,2017,admits,White,2469
transfer,Irvine,2018,admits,White,2223
transfer,Irvine,2019,admits,White,2312
transfer,Irvine,2020,admits,White,2306
transfer,Irvine,2021,admits,White,2188
transfer,Irvine,2022,admits,White,2120
transfer,Irvine,2023,admits,White,2145
transfer,Irvine,2024,admits,White,2235
transfer,Irvine,2025,admits,White,2186
transfer,Irvine,2017,admits,International,1707
transfer,Irvine,2018,admits,International,1104
transfer,Irvine,2019,admits,International,1485
transfer,Irvine,2020,admits,International,1696
transfer,Irvine,2021,admits,International,1694
transfer,Irvine,2022,admits,International,953
transfer,Irvine,2023,admits,International,1090
transfer,Irvine,2024,admits,International,1101
transfer,Irvine,2025,admits,International,1248
transfer,Irvine,2017,enrollees,African American,91
transfer,Irvine,2018,enrollees,African American,97
transfer,Irvine,2019,enrollees,African American,97
transfer,Irvine,2020,enrollees,African American,84
transfer,Irvine,2021,enrollees,African American,75
transfer,Irvine,2022,enrollees,African American,75
transfer,Irvine,2023,enrollees,African American,91
transfer,Irvine,2024,enrollees,African American,91
transfer,Irvine,2025,enrollees,African American,91
transfer,Irvine,2017,enrollees,American Indian,9
transfer,Irvine,2018,enrollees,American Indian,13
transfer,Irvine,2019,enrollees,American Indian,8
transfer,Irvine,2022,enrollees,American Indian,16
transfer,Irvine,2023,enrollees,American Indian,18
transfer,Irvine,2025,enrollees,American Indian,20
transfer,Irvine,2017,enrollees,Asian,1016
transfer,Irvine,2018,enrollees,Asian,925
transfer,Irvine,2019,enrollees,Asian,1037
transfer,Irvine,2020,enrollees,Asian,937
transfer,Irvine,2021,enrollees,Asian,1056
transfer,Irvine,2022,enrollees,Asian,1127
transfer,Irvine,2023,enrollees,Asian,1160
transfer,Irvine,2024,enrollees,Asian,1052
transfer,Irvine,2025,enrollees,Asian,1211
transfer,Irvine,2017,enrollees,Hispanic/Latino(a),672
transfer,Irvine,2018,enrollees,Hispanic/Latino(a),686
transfer,Irvine,2019,enrollees,Hispanic/Latino(a),714
transfer,Irvine,2020,enrollees,Hispanic/Latino(a),632
transfer,Irvine,2021,enrollees,Hispanic/Latino(a),638
transfer,Irvine,2022,enrollees,Hispanic/Latino(a),571
transfer,Irvine,2023,enrollees,Hispanic/Latino(a),658
transfer,Irvine,2024,enrollees,Hispanic/Latino(a),648
transfer,Irvine,2025,enrollees,Hispanic/Latino(a),610
transfer,Irvine,2017,enrollees,Pacific Islander,5
transfer,Irvine,2018,enrollees,Pacific Islander,6
transfer,Irvine,2019,enrollees,Pacific Islander,5
transfer,Irvine,2022,enrollees,Pacific Islander,6
transfer,Irvine,2023,enrollees,Pacific Islander,5
transfer,Irvine,2025,enrollees,Pacific Islander,8
transfer,Irvine,2017,enrollees,Unknown,85
transfer,Irvine,2018,enrollees,Unknown,53
transfer,Irvine,2019,enrollees,Unknown,65
transfer,Irvine,2020,enrollees,Unknown,70
transfer,Irvine,2021,enrollees,Unknown,42
transfer,Irvine,2022,enrollees,Unknown,33
transfer,Irvine,2023,enrollees,Unknown,66
transfer,Irvine,2024,enrollees,Unknown,67
transfer,Irvine,2025,enrollees,Unknown,64
transfer,Irvine,2017,enrollees,White,684
transfer,Irvine,2018,enrollees,White,596
transfer,Irvine,2019,enrollees,White,698
transfer,Irvine,2020,enrollees,White,570
transfer,Irvine,2021,enrollees,White,601
transfer,Irvine,2022,enrollees,White,530
transfer,Irvine,2023,enrollees,White,601
transfer,Irvine,2024,enrollees,White,592
transfer,Irvine,2025,enrollees,White,610
transfer,Irvine,2017,enrollees,International,413
transfer,Irvine,2018,enrollees,International,280
transfer,Irvine,2019,enrollees,International,466
transfer,Irvine,2020,enrollees,International,424
transfer,Irvine,2021,enrollees,International,442
transfer,Irvine,2022,enrollees,International,221
transfer,Irvine,2023,enrollees,International,272
transfer,Irvine,2024,enrollees,International,250
transfer,Irvine,2025,enrollees,International,183
transfer,Los Angeles,2017,applicants,African American,1178
transfer,Los Angeles,2018,applicants,African American,1306
transfer,Los Angeles,2019,applicants,African American,1331
transfer,Los Angeles,2020,applicants,African American,1499
transfer,Los Angeles,2021,applicants,African American,1623
transfer,Los Angeles,2022,applicants,African American,1503
transfer,Los Angeles,2023,applicants,African American,1497
transfer,Los Angeles,2024,applicants,African American,1635
transfer,Los Angeles,2025,applicants,African American,1657
transfer,Los Angeles,2017,applicants,American Indian,117
transfer,Los Angeles,2018,applicants,American Indian,132
transfer,Los Angeles,2019,applicants,American Indian,120
transfer,Los Angeles,2020,applicants,American Indian,158
transfer,Los Angeles,2021,applicants,American Indian,124
transfer,Los Angeles,2022,applicants,American Indian,152
transfer,Los Angeles,2023,applicants,American Indian,179
transfer,Los Angeles,2024,applicants,American Indian,189
transfer,Los Angeles,2025,applicants,American Indian,188
transfer,Los Angeles,2017,applicants,Asian,5505
transfer,Los Angeles,2018,applicants,Asian,5782
transfer,Los Angeles,2019,applicants,Asian,6106
transfer,Los Angeles,2020,applicants,Asian,6647
transfer,Los Angeles,2021,applicants,Asian,7737
transfer,Los Angeles,2022,applicants,Asian,7293
transfer,Los Angeles,2023,applicants,Asian,7224
transfer,Los Angeles,2024,applicants,Asian,8298
transfer,Los Angeles,2025,applicants,Asian,8794
transfer,Los Angeles,2017,applicants,Hispanic/Latino(a),4967
transfer,Los Angeles,2018,applicants,Hispanic/Latino(a),5667
transfer,Los Angeles,2019,applicants,Hispanic/Latino(a),5638
transfer,Los Angeles,2020,applicants,Hispanic/Latino(a),6508
transfer,Los Angeles,2021,applicants,Hispanic/Latino(a),7203
transfer,Los Angeles,2022,applicants,Hispanic/Latino(a),6250
transfer,Los Angeles,2023,applicants,Hispanic/Latino(a),5773
transfer,Los Angeles,2024,applicants,Hispanic/Latino(a),6869
transfer,Los Angeles,2025,applicants,Hispanic/Latino(a),7043
transfer,Los Angeles,2017,applicants,Pacific Islander,75
transfer,Los Angeles,2018,applicants,Pacific Islander,66
transfer,Los Angeles,2019,applicants,Pacific Islander,63
transfer,Los Angeles,2020,applicants,Pacific Islander,73
transfer,Los Angeles,2021,applicants,Pacific Islander,79
transfer,Los Angeles,2022,applicants,Pacific Islander,67
transfer,Los Angeles,2023,applicants,Pacific Islander,54
transfer,Los Angeles,2024,applicants,Pacific Islander,74
transfer,Los Angeles,2025,applicants,Pacific Islander,68
transfer,Los Angeles,2017,applicants,White,5582
transfer,Los Angeles,2018,applicants,White,6116
transfer,Los Angeles,2019,applicants,White,6312
transfer,Los Angeles,2020,applicants,White,6248
transfer,Los Angeles,2021,applicants,White,7103
transfer,Los Angeles,2022,applicants,White,6312
transfer,Los Angeles,2023,applicants,White,5935
transfer,Los Angeles,2024,applicants,White,6365
transfer,Los Angeles,2025,applicants,White,6554
transfer,Los Angeles,2017,applicants,Unknown,592
transfer,Los Angeles,2018,applicants,Unknown,573
transfer,Los Angeles,2019,applicants,Unknown,594
transfer,Los Angeles,2020,applicants,Unknown,839
transfer,Los Angeles,2021,applicants,Unknown,520
transfer,Los Angeles,2022,applicants,Unknown,473
transfer,Los Angeles,2023,applicants,Unknown,593
transfer,Los Angeles,2024,applicants,Unknown,690
transfer,Los Angeles,2025,applicants,Unknown,646
transfer,Los Angeles,2017,applicants,International,3855
transfer,Los Angeles,2018,applicants,International,4116
transfer,Los Angeles,2019,applicants,International,3950
transfer,Los Angeles,2020,applicants,International,3989
transfer,Los Angeles,2021,applicants,International,4075
transfer,Los Angeles,2022,applicants,International,2893
transfer,Los Angeles,2023,applicants,International,2724
transfer,Los Angeles,2024,applicants,International,3058
transfer,Los Angeles,2025,applicants,International,3351
transfer,Los Angeles,2017,admits,African American,277
transfer,Los Angeles,2018,admits,African American,281
transfer,Los Angeles,2019,admits,African American,281
transfer,Los Angeles,2020,admits,African American,305
transfer,Los Angeles,2021,admits,African American,304
transfer,Los Angeles,2022,admits,African American,348
transfer,Los Angeles,2023,admits,African American,358
transfer,Los Angeles,2024,admits,African American,357
transfer,Los Angeles,2025,admits,African American,298
transfer,Los Angeles,2017,admits,American Indian,29
transfer,Los Angeles,2018,admits,American Indian,29
transfer,Los Angeles,2019,admits,American Indian,26
transfer,Los Angeles,2020,admits,American Indian,48
transfer,Los Angeles,2021,admits,American Indian,42
transfer,Los Angeles,2022,admits,American Indian,42
transfer,Los Angeles,2023,admits,American Indian,60
transfer,Los Angeles,2024,admits,American Indian,38
transfer,Los Angeles,2025,admits,American Indian,44
transfer,Los Angeles,2017,admits,Asian,1374
transfer,Los Angeles,2018,admits,Asian,1322
transfer,Los Angeles,2019,admits,Asian,1276
transfer,Los Angeles,2020,admits,Asian,1606
transfer,Los Angeles,2021,admits,Asian,1414
transfer,Los Angeles,2022,admits,Asian,1785
transfer,Los Angeles,2023,admits,Asian,1983
transfer,Los Angeles,2024,admits,Asian,1904
transfer,Los Angeles,2025,admits,Asian,1902
transfer,Los Angeles,2017,admits,Hispanic/Latino(a),1215
transfer,Los Angeles,2018,admits,Hispanic/Latino(a),1262
transfer,Los Angeles,2019,admits,Hispanic/Latino(a),1163
transfer,Los Angeles,2020,admits,Hispanic/Latino(a),1392
