high_school,fall_term,applicants,admits,enrollees,admit_rate,yield_rate,city,county,cde_district,cds_code,school_type,charter,cohort_students,graduates,grad_rate,ag_completers,ag_completion_rate,hs_completers,college_going_rate,enrolled_uc,enrolled_csu,enrolled_ccc,enrolled_in_state_private,enrolled_out_of_state,enrollment_k12,frpm_count,frpm_pct,caaspp_ela_mean_score,caaspp_mathematics_mean_score,caaspp_ela_pct_met,caaspp_mathematics_pct_met
NEA COMMUNITY LEARNING CENTER,2016,10.0,7.0,5.0,0.7,0.7142857142857143,Alameda,Alameda,Alameda Unified,01611190119222,K-12 Schools (Public),True,,,,,,24.0,83.3,5.0,5.0,10.0,0.0,0.0,528.0,116.0,0.2196969696969697,2618.5,2564.2,63.0,29.0
NEA COMMUNITY LEARNING CENTER,2017,7.0,5.0,5.0,0.7142857142857143,1.0,Alameda,Alameda,Alameda Unified,01611190119222,K-12 Schools (Public),True,20.0,16.0,80.0,16.0,100.0,16.0,93.8,4.0,3.0,6.0,0.0,2.0,528.0,166.0,0.3143939393939394,2588.3,2539.3,52.0,29.0
NEA COMMUNITY LEARNING CENTER,2018,11.0,6.0,5.0,0.5454545454545454,0.8333333333333334,Alameda,Alameda,Alameda Unified,01611190119222,K-12 Schools (Public),True,30.0,26.0,86.7,19.0,73.1,26.0,65.4,5.0,2.0,8.0,1.0,1.0,553.0,167.0,0.3019891500904159,2598.0,2532.8,61.54,24.0
NEA COMMUNITY LEARNING CENTER,2019,8.0,,,,,Alameda,Alameda,Alameda Unified,01611190119222,K-12 Schools (Public),True,21.0,18.0,85.7,16.0,88.9,20.0,65.0,1.0,6.0,6.0,0.0,0.0,579.0,203.0,0.3506044905008635,2525.2,2496.5,30.0,5.0
NEA COMMUNITY LEARNING CENTER,2020,8.0,6.0,3.0,0.75,0.5,Alameda,Alameda,Alameda Unified,01611190119222,K-12 Schools (Public),True,34.0,33.0,97.1,30.0,90.9,34.0,55.9,3.0,5.0,7.0,1.0,3.0,610.0,238.0,0.3901639344262295,2595.3,2538.0,50.0,17.65
NEA COMMUNITY LEARNING CENTER,2021,25.0,17.0,5.0,0.68,0.29411764705882354,Alameda,Alameda,Alameda Unified,01611190119222,K-12 Schools (Public),True,47.0,47.0,100.0,44.0,93.6,46.0,60.9,5.0,10.0,8.0,3.0,2.0,589.0,195.0,0.3310696095076401,,,,
NEA COMMUNITY LEARNING CENTER,2022,16.0,11.0,9.0,0.6875,0.8181818181818182,Alameda,Alameda,Alameda Unified,01611190119222,K-12 Schools (Public),True,49.0,45.0,91.8,28.0,62.2,45.0,71.1,9.0,6.0,15.0,0.0,2.0,,,,,,,
NEA COMMUNITY LEARNING CENTER,2023,9.0,8.0,5.0,0.8888888888888888,0.625,Alameda,Alameda,Alameda Unified,01611190119222,K-12 Schools (Public),True,30.0,28.0,93.3,25.0,89.3,30.0,56.7,5.0,1.0,7.0,1.0,3.0,524.0,212.0,0.4045801526717557,2534.4,2472.3,33.33,6.25
NEA COMMUNITY LEARNING CENTER,2024,9.0,7.0,3.0,0.7777777777777778,0.42857142857142855,Alameda,Alameda,Alameda Unified,01611190119222,K-12 Schools (Public),True,25.0,24.0,96.0,22.0,91.7,,,,,,,,487.0,161.0,0.3305954825462012,2474.9,2454.5,17.86,14.29
NEA COMMUNITY LEARNING CENTER,2025,7.0,,,,,Alameda,Alameda,Alameda Unified,01611190119222,K-12 Schools (Public),True,33.0,32.0,97.0,29.0,90.6,,,,,,,,479.0,154.0,0.3215031315240083,2484.5,2444.6,24.24,3.03
NEW TECHNOLOGY HIGH SCHOOL,2005,15.0,13.0,9.0,0.8666666666666667,0.6923076923076923,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,,,,,,,,,,,,,,,,,,,
NEW TECHNOLOGY HIGH SCHOOL,2006,13.0,11.0,8.0,0.8461538461538461,0.7272727272727273,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,,,,,,,,,,,,,,,,,,,
NEW TECHNOLOGY HIGH SCHOOL,2007,12.0,10.0,5.0,0.8333333333333334,0.5,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,,,,,,,,,,,,,,,,,,,
NEW TECHNOLOGY HIGH SCHOOL,2008,14.0,13.0,7.0,0.9285714285714286,0.5384615384615384,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,,,,,,,,,,,,,,,,,,,
NEW TECHNOLOGY HIGH SCHOOL,2009,13.0,9,,0.6923076923076923,,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,,,,,,,,,,,,,,,,,,,
NEW TECHNOLOGY HIGH SCHOOL,2010,10.0,7.0,3.0,0.7,0.42857142857142855,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,,,,,,,,,,,,,,,,,,,
NEW TECHNOLOGY HIGH SCHOOL,2011,13.0,10.0,9.0,0.7692307692307693,0.9,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,,,,,,,,,,,,,,,,,,,
NEW TECHNOLOGY HIGH SCHOOL,2012,18.0,12.0,4.0,0.6666666666666666,0.3333333333333333,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,,,,,,,,,,,,,,,,,,,
NEW TECHNOLOGY HIGH SCHOOL,2013,20.0,11.0,6.0,0.55,0.5454545454545454,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,,,,,,,,,,,,,,,,,,,
NEW TECHNOLOGY HIGH SCHOOL,2014,21.0,10.0,5.0,0.47619047619047616,0.5,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,,,,,,,,,,,,,408.0,,,,,,
NEW TECHNOLOGY HIGH SCHOOL,2015,10.0,9.0,3.0,0.9,0.3333333333333333,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,,,,,,76.0,76.3,3.0,4.0,40.0,1.0,10.0,401.0,133.0,0.3316708229426434,,,,
NEW TECHNOLOGY HIGH SCHOOL,2016,24.0,13.0,6.0,0.5416666666666666,0.46153846153846156,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,,,,,,91.0,80.2,5.0,6.0,48.0,2.0,12.0,403.0,139.0,0.3449131513647642,2629.6,2577.1,70.0,32.0
NEW TECHNOLOGY HIGH SCHOOL,2017,20.0,8.0,4.0,0.4,0.5,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,96.0,87.0,90.6,49.0,56.3,90.0,70.0,4.0,5.0,43.0,1.0,10.0,404.0,141.0,0.349009900990099,2640.3,2578.1,72.0,33.0
NEW TECHNOLOGY HIGH SCHOOL,2018,18.0,12.0,8.0,0.6666666666666666,0.6666666666666666,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,85.0,77.0,90.6,45.0,58.4,83.0,78.3,6.0,5.0,43.0,5.0,6.0,393.0,150.0,0.3816793893129771,2624.0,2529.4,66.3,17.39
NEW TECHNOLOGY HIGH SCHOOL,2019,17.0,15.0,9.0,0.8823529411764706,0.6,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,97.0,92.0,94.8,54.0,58.7,95.0,74.7,9.0,7.0,43.0,2.0,10.0,417.0,150.0,0.3597122302158273,2607.1,2557.9,60.4,29.7
NEW TECHNOLOGY HIGH SCHOOL,2020,22.0,10.0,7.0,0.45454545454545453,0.7,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,97.0,93.0,95.9,61.0,65.6,97.0,82.5,7.0,3.0,61.0,1.0,8.0,396.0,153.0,0.3863636363636363,2608.5,2556.7,70.59,25.74
NEW TECHNOLOGY HIGH SCHOOL,2021,16.0,11.0,5.0,0.6875,0.45454545454545453,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,96.0,92.0,95.8,52.0,56.5,89.0,77.5,4.0,5.0,50.0,0.0,10.0,389.0,187.0,0.480719794344473,,,,
NEW TECHNOLOGY HIGH SCHOOL,2022,22.0,14.0,8.0,0.6363636363636364,0.5714285714285714,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,95.0,92.0,96.8,57.0,62.0,94.0,73.4,8.0,9.0,47.0,3.0,2.0,,,,,,,
NEW TECHNOLOGY HIGH SCHOOL,2023,18.0,11.0,6.0,0.6111111111111112,0.5454545454545454,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,81.0,79.0,97.5,39.0,49.4,80.0,73.8,6.0,6.0,42.0,2.0,3.0,356.0,247.0,0.6938202247191011,2567.8,2496.0,50.62,15.0
NEW TECHNOLOGY HIGH SCHOOL,2024,20.0,14.0,8.0,0.7,0.5714285714285714,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,101.0,99.0,98.0,47.0,47.5,,,,,,,,364.0,246.0,0.6758241758241759,2577.9,2512.1,51.52,15.15
NEW TECHNOLOGY HIGH SCHOOL,2025,16.0,12.0,6.0,0.75,0.5,Napa,Napa,Napa Valley Unified,28662662830115,Alternative Schools of Choice,False,76.0,75.0,98.7,31.0,41.3,,,,,,,,365.0,235.0,0.6438356164383562,2583.0,2519.0,54.43,12.66
NEWARK MEMORIAL HIGH SCHOOL,2005,43.0,35.0,18.0,0.813953488372093,0.5142857142857142,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NEWARK MEMORIAL HIGH SCHOOL,2006,64.0,59.0,32.0,0.921875,0.5423728813559322,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NEWARK MEMORIAL HIGH SCHOOL,2007,63.0,57.0,27.0,0.9047619047619048,0.47368421052631576,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NEWARK MEMORIAL HIGH SCHOOL,2008,73.0,66.0,33.0,0.9041095890410958,0.5,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NEWARK MEMORIAL HIGH SCHOOL,2009,85.0,77.0,44.0,0.9058823529411765,0.5714285714285714,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NEWARK MEMORIAL HIGH SCHOOL,2010,82.0,66.0,34.0,0.8048780487804879,0.5151515151515151,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NEWARK MEMORIAL HIGH SCHOOL,2011,76.0,56.0,36.0,0.7368421052631579,0.6428571428571429,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NEWARK MEMORIAL HIGH SCHOOL,2012,98.0,65.0,40.0,0.6632653061224489,0.6153846153846154,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NEWARK MEMORIAL HIGH SCHOOL,2013,82.0,45.0,28.0,0.5487804878048781,0.6222222222222222,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NEWARK MEMORIAL HIGH SCHOOL,2014,77.0,45.0,28.0,0.5844155844155844,0.6222222222222222,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,,,,,,,,,,,,,1849.0,,,,,,
NEWARK MEMORIAL HIGH SCHOOL,2015,95.0,59.0,37.0,0.6210526315789474,0.6271186440677966,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,,,,,,413.0,78.2,36.0,53.0,207.0,14.0,13.0,1850.0,838.0,0.4529729729729729,,,,
NEWARK MEMORIAL HIGH SCHOOL,2016,71.0,46.0,30.0,0.647887323943662,0.6521739130434783,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,,,,,,413.0,80.1,29.0,65.0,214.0,11.0,12.0,1767.0,744.0,0.4210526315789473,2605.7,2561.3,62.0,26.0
NEWARK MEMORIAL HIGH SCHOOL,2017,61.0,32.0,11.0,0.5245901639344263,0.34375,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,346.0,313.0,90.5,111.0,35.5,315.0,74.6,10.0,59.0,149.0,5.0,12.0,1703.0,759.0,0.4456840869054609,2608.3,2563.2,63.0,30.0
NEWARK MEMORIAL HIGH SCHOOL,2018,87.0,47.0,22.0,0.5402298850574713,0.46808510638297873,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,402.0,373.0,92.8,139.0,37.3,376.0,73.9,22.0,64.0,177.0,6.0,9.0,1789.0,802.0,0.4482951369480156,2614.7,2549.7,62.5,25.0
NEWARK MEMORIAL HIGH SCHOOL,2019,62.0,30.0,18.0,0.4838709677419355,0.6,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,398.0,371.0,93.2,136.0,36.7,366.0,73.5,17.0,44.0,186.0,8.0,14.0,1711.0,778.0,0.4547048509643483,2576.2,2533.8,52.38,21.86
NEWARK MEMORIAL HIGH SCHOOL,2020,82.0,64.0,38.0,0.7804878048780488,0.59375,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,404.0,378.0,93.6,145.0,38.4,381.0,70.1,37.0,56.0,141.0,15.0,18.0,1668.0,726.0,0.4352517985611511,2598.8,2552.7,60.66,27.48
NEWARK MEMORIAL HIGH SCHOOL,2021,96.0,59.0,35.0,0.6145833333333334,0.5932203389830508,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,414.0,373.0,90.1,175.0,46.9,371.0,69.8,33.0,59.0,138.0,11.0,18.0,1713.0,867.0,0.5061295971978984,,,,
NEWARK MEMORIAL HIGH SCHOOL,2022,87.0,58.0,34.0,0.6666666666666666,0.5862068965517241,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,385.0,352.0,91.4,156.0,44.3,357.0,65.3,34.0,62.0,115.0,13.0,9.0,,,,,,,
NEWARK MEMORIAL HIGH SCHOOL,2023,95.0,62.0,35.0,0.6526315789473685,0.5645161290322581,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,363.0,325.0,89.5,181.0,55.7,327.0,74.6,34.0,53.0,133.0,13.0,11.0,1510.0,613.0,0.4059602649006622,2587.3,2544.9,55.43,24.51
NEWARK MEMORIAL HIGH SCHOOL,2024,104.0,76.0,42.0,0.7307692307692307,0.5526315789473685,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,363.0,338.0,93.1,134.0,39.6,,,,,,,,1407.0,626.0,0.4449182658137882,2574.7,2529.6,53.89,24.21
NEWARK MEMORIAL HIGH SCHOOL,2025,88.0,68.0,35.0,0.7727272727272727,0.5147058823529411,Newark,Alameda,Newark Unified,01612340130054,High Schools (Public),False,354.0,332.0,93.8,134.0,40.4,,,,,,,,1367.0,532.0,0.3891733723482077,2591.1,2543.2,56.94,25.14
NORTHGATE HIGH SCHOOL,2005,151.0,137.0,78.0,0.9072847682119205,0.5693430656934306,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NORTHGATE HIGH SCHOOL,2006,157.0,149.0,89.0,0.9490445859872612,0.5973154362416108,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NORTHGATE HIGH SCHOOL,2007,151.0,139.0,83.0,0.9205298013245033,0.5971223021582733,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NORTHGATE HIGH SCHOOL,2008,143.0,135.0,66.0,0.9440559440559441,0.4888888888888889,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NORTHGATE HIGH SCHOOL,2009,136.0,118.0,56.0,0.8676470588235294,0.4745762711864407,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NORTHGATE HIGH SCHOOL,2010,143.0,130.0,67.0,0.9090909090909091,0.5153846153846153,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NORTHGATE HIGH SCHOOL,2011,113.0,83.0,44.0,0.7345132743362832,0.5301204819277109,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NORTHGATE HIGH SCHOOL,2012,131.0,85.0,51.0,0.648854961832061,0.6,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NORTHGATE HIGH SCHOOL,2013,126.0,96.0,45.0,0.7619047619047619,0.46875,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NORTHGATE HIGH SCHOOL,2014,131.0,84.0,48.0,0.6412213740458015,0.5714285714285714,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,,,,,,,,,,,,,1643.0,,,,,,
NORTHGATE HIGH SCHOOL,2015,154.0,103.0,55.0,0.6688311688311688,0.5339805825242718,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,,,,,,415.0,79.8,41.0,61.0,115.0,30.0,84.0,1671.0,154.0,0.0921603830041891,,,,
NORTHGATE HIGH SCHOOL,2016,163.0,114.0,60.0,0.6993865030674846,0.5263157894736842,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,,,,,,381.0,84.8,58.0,61.0,93.0,22.0,89.0,1599.0,147.0,0.0919324577861163,2669.1,2642.6,83.0,60.0
NORTHGATE HIGH SCHOOL,2017,142.0,95.0,53.0,0.6690140845070423,0.5578947368421052,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,359.0,348.0,96.9,265.0,76.1,354.0,85.9,49.0,65.0,89.0,16.0,85.0,1558.0,130.0,0.0834403080872914,2637.4,2646.0,75.0,61.0
NORTHGATE HIGH SCHOOL,2018,179.0,104.0,57.0,0.5810055865921788,0.5480769230769231,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,418.0,406.0,97.1,264.0,65.0,411.0,84.7,56.0,73.0,128.0,26.0,65.0,1523.0,175.0,0.1149047931713723,2662.5,2644.9,80.87,61.65
NORTHGATE HIGH SCHOOL,2019,166.0,113.0,61.0,0.6807228915662651,0.5398230088495575,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,369.0,357.0,96.7,247.0,69.2,359.0,82.5,58.0,57.0,82.0,24.0,75.0,1490.0,185.0,0.1241610738255033,2656.7,2646.4,76.42,60.12
NORTHGATE HIGH SCHOOL,2020,147.0,102.0,59.0,0.6938775510204082,0.5784313725490197,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,356.0,351.0,98.6,248.0,70.7,352.0,87.2,62.0,60.0,87.0,24.0,74.0,1487.0,155.0,0.1042367182246133,2660.3,2658.5,79.29,63.41
NORTHGATE HIGH SCHOOL,2021,175.0,114.0,63.0,0.6514285714285715,0.5526315789473685,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,353.0,345.0,97.7,223.0,64.6,345.0,84.6,61.0,44.0,108.0,15.0,64.0,1492.0,164.0,0.1099195710455764,,,,
NORTHGATE HIGH SCHOOL,2022,179.0,105.0,63.0,0.5865921787709497,0.6,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,365.0,361.0,98.9,246.0,68.1,364.0,83.8,59.0,53.0,108.0,16.0,69.0,,,,2677.9,2676.6,84.91,64.84
NORTHGATE HIGH SCHOOL,2023,202.0,129.0,70.0,0.6386138613861386,0.5426356589147286,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,374.0,363.0,97.1,272.0,74.9,364.0,88.5,64.0,62.0,115.0,18.0,63.0,1507.0,148.0,0.0982083609820836,2680.6,2656.1,86.45,59.17
NORTHGATE HIGH SCHOOL,2024,187.0,125.0,59.0,0.6684491978609626,0.472,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,373.0,362.0,97.1,270.0,74.6,,,,,,,,1535.0,154.0,0.1003257328990228,2675.6,2641.6,80.66,53.59
NORTHGATE HIGH SCHOOL,2025,178.0,143.0,75.0,0.8033707865168539,0.5244755244755245,Walnut Creek,Contra Costa,Mt. Diablo Unified,07617540730044,High Schools (Public),False,382.0,377.0,98.7,251.0,66.6,,,,,,,,1546.0,346.0,0.2238033635187581,2647.6,2645.3,76.65,56.91
NOVA INDEPENDENT STUDY,2025,6.0,3,,0.5,,Novato,Marin,Novato Unified,21654172130045,Alternative Schools of Choice,False,33.0,32.0,97.0,14.0,43.8,,,,,,,,73.0,24.0,0.3287671232876712,2607.6,2522.9,69.57,16.67
NOVATO HIGH SCHOOL,2005,60.0,58.0,27.0,0.9666666666666667,0.46551724137931033,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NOVATO HIGH SCHOOL,2006,71.0,60.0,32.0,0.8450704225352113,0.5333333333333333,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NOVATO HIGH SCHOOL,2007,61.0,54.0,28.0,0.8852459016393442,0.5185185185185185,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NOVATO HIGH SCHOOL,2008,59.0,51.0,25.0,0.864406779661017,0.49019607843137253,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NOVATO HIGH SCHOOL,2009,71.0,65.0,30.0,0.9154929577464789,0.46153846153846156,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NOVATO HIGH SCHOOL,2010,71.0,59.0,22.0,0.8309859154929577,0.3728813559322034,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NOVATO HIGH SCHOOL,2011,57.0,38.0,22.0,0.6666666666666666,0.5789473684210527,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NOVATO HIGH SCHOOL,2012,85.0,61.0,30.0,0.7176470588235294,0.4918032786885246,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NOVATO HIGH SCHOOL,2013,90.0,62.0,36.0,0.6888888888888889,0.5806451612903226,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
NOVATO HIGH SCHOOL,2014,98.0,54.0,27.0,0.5510204081632653,0.5,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,,,,,,,,,,,,,1358.0,,,,,,
NOVATO HIGH SCHOOL,2015,94.0,57.0,25.0,0.6063829787234043,0.43859649122807015,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,,,,,,297.0,80.5,22.0,53.0,100.0,12.0,52.0,1322.0,438.0,0.3313161875945537,,,,
NOVATO HIGH SCHOOL,2016,93.0,62.0,34.0,0.6666666666666666,0.5483870967741935,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,,,,,,264.0,82.2,33.0,39.0,87.0,19.0,39.0,1296.0,417.0,0.3217592592592592,2643.9,2628.1,75.0,52.0
NOVATO HIGH SCHOOL,2017,91.0,48.0,22.0,0.5274725274725275,0.4583333333333333,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,290.0,273.0,94.1,163.0,59.7,274.0,79.6,20.0,32.0,105.0,18.0,43.0,1378.0,434.0,0.3149492017416546,2657.4,2632.7,83.0,52.0
NOVATO HIGH SCHOOL,2018,93.0,48.0,22.0,0.5161290322580645,0.4583333333333333,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,316.0,288.0,91.1,138.0,47.9,301.0,82.1,21.0,49.0,102.0,17.0,58.0,1442.0,539.0,0.3737864077669903,2638.2,2598.2,77.24,43.06
NOVATO HIGH SCHOOL,2019,87.0,44.0,20.0,0.5057471264367817,0.45454545454545453,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,315.0,293.0,93.0,182.0,62.1,302.0,80.8,20.0,47.0,101.0,13.0,63.0,1410.0,492.0,0.3489361702127659,2631.6,2593.6,68.67,37.37
NOVATO HIGH SCHOOL,2020,107.0,70.0,36.0,0.6542056074766355,0.5142857142857142,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,363.0,343.0,94.5,174.0,50.7,342.0,77.8,35.0,45.0,126.0,16.0,44.0,1447.0,542.0,0.3745680718728403,2618.6,2587.5,65.87,35.79
NOVATO HIGH SCHOOL,2021,124.0,75.0,40.0,0.6048387096774194,0.5333333333333333,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,355.0,343.0,96.6,240.0,70.0,346.0,78.3,40.0,39.0,101.0,17.0,74.0,1433.0,494.0,0.3447313328681088,,,,
NOVATO HIGH SCHOOL,2022,108.0,64.0,30.0,0.5925925925925926,0.46875,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,339.0,310.0,91.4,173.0,55.8,309.0,75.4,29.0,29.0,107.0,10.0,58.0,,,,2613.4,2563.1,63.04,30.91
NOVATO HIGH SCHOOL,2023,121.0,87.0,39.0,0.71900826446281,0.4482758620689655,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,353.0,332.0,94.1,194.0,58.4,336.0,76.2,36.0,59.0,95.0,15.0,51.0,1458.0,488.0,0.3347050754458162,2626.1,2563.9,70.16,34.63
NOVATO HIGH SCHOOL,2024,113.0,77.0,39.0,0.6814159292035398,0.5064935064935064,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,381.0,346.0,90.8,204.0,59.0,,,,,,,,1393.0,519.0,0.3725771715721464,2603.1,2550.9,60.23,29.48
NOVATO HIGH SCHOOL,2025,103.0,75.0,32.0,0.7281553398058253,0.4266666666666667,Novato,Marin,Novato Unified,21654172132272,High Schools (Public),False,351.0,328.0,93.4,182.0,55.5,,,,,,,,1287.0,622.0,0.4832944832944832,2583.5,2548.4,55.85,24.19
OAK GROVE HIGH SCHOOL,2005,73.0,64.0,44.0,0.8767123287671232,0.6875,San Jose,Santa Clara,East Side Union High,43694274335204,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
OAK GROVE HIGH SCHOOL,2006,84.0,74.0,48.0,0.8809523809523809,0.6486486486486487,San Jose,Santa Clara,East Side Union High,43694274335204,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
OAK GROVE HIGH SCHOOL,2007,87.0,75.0,44.0,0.8620689655172413,0.5866666666666667,San Jose,Santa Clara,East Side Union High,43694274335204,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
OAK GROVE HIGH SCHOOL,2008,76.0,61.0,33.0,0.8026315789473685,0.5409836065573771,San Jose,Santa Clara,East Side Union High,43694274335204,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
OAK GROVE HIGH SCHOOL,2009,82.0,73.0,40.0,0.8902439024390244,0.547945205479452,San Jose,Santa Clara,East Side Union High,43694274335204,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
OAK GROVE HIGH SCHOOL,2010,84.0,72.0,40.0,0.8571428571428571,0.5555555555555556,San Jose,Santa Clara,East Side Union High,43694274335204,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
OAK GROVE HIGH SCHOOL,2011,71.0,51.0,30.0,0.7183098591549296,0.5882352941176471,San Jose,Santa Clara,East Side Union High,43694274335204,High Schools (Public),False,,,,,,,,,,,,,,,,,,,
